200,2010,"RITZ-CARLTON HOTEL COMPANY LLC & CCRC",SEAT,,,"280 VANDERBILT BEACH ROAD",,,NAPLES,,34108,21,239-598-6642,"RITZ CARLTON-BEACH PAVILION",,"280 VANDERBILT BEACH RD",,,NAPLES,FL,34108,21,(941)598-3300,7,12,SEA2101478,20,20,12/01/2016,10/07/2015,100,"Risk Level 1",
200,2010,"SOUTHERN MANAGEMENT CORP",SEAT,,,"324 SW 16 ST",,,"BELLE GLADE",FL,33430,60,(941)262-2933,"BURGER KING RESTURANT #7020",,"6565 DUDLEY DR",,,NAPLES,FL,341053826,21,(941)262-2933,7,14,SEA2101629,20,20,12/01/2016,06/17/2016,99,"Risk Level 1",
200,2010,"HOLE IN WALL GOLF CLUB",SEAT,,"HOLE IN WALL GOLF CLUB","3600 GOODLETTE RD N",,,NAPLES,FL,34103,21,,"HOLE IN THE WALL",,"3600 GOODLETTE RD N",,,NAPLES,FL,34103,21,239.261.1261,7,15,SEA2100042,20,20,12/01/2016,01/29/2016,86,"Risk Level 2",
200,2010,"NAPLES GOLF & BCH CLUB",SEAT,,,"851 N 1 GULF SHORE BLVD",,,NAPLES,FL,34102,21,,"SUNSET BEACH BAR",,"851 N 1 GULF SHORE BLVD",,,NAPLES,FL,34102,21,239.261.2222,7,15,SEA2100049,20,20,12/01/2016,12/09/2015,575,"Risk Level 2",
200,2010,"NAPLES HOTEL CO COLLIER FD & B",SEAT,,"CARI LARCOMB","2555 9 ST N",,,NAPLES,FL,34103,21,239.261.6046,"FUJI YAMA CLUB SUSHI",,"2555 N 9 ST",,,NAPLES,FL,34102,21,(239)261-6046,7,15,SEA2100073,20,20,12/01/2016,11/17/2015,110,"Risk Level 2",
200,2010,"D B Q NAPLES INC",SEAT,,,"1342 COLONIAL BLVD #B-10",,,"FORT MYERS",FL,33907,46,239-275-6700,"RIB CITY",,"9191 N TAMIAMI TRL",,,NAPLES,FL,34108,21,(941)591-3500,7,12,SEA2101533,20,20,12/01/2016,03/29/2016,155,"Risk Level 2",
200,2010,"MARRIOTT HOTEL SERVICES INC",SEAT,,"ATTN CARMEN JORDAN","400 S COLLIER BLVD",,,"MARCO ISLAND",FL,34145,21,239-642-2628,"MARRIOTT LOBBY BAR",,"400 S COLLIER BLVD",,,"MARCO ISLAND",FL,34145,21,(941)394-2511,7,16,SEA2101543,20,20,12/01/2016,05/25/2016,119,"Risk Level 2",
200,2010,"LONGSHORE LAKE FON INC",SEAT,,,"11399 PHOENIX WAY",,,NAPLES,FL,34119,21,(941)566-2402,"CLUB AT LONGSHORE LAKE REST",,"11399 PHOENIX WAY",,,NAPLES,FL,34119,21,(239)566-2402,7,14,SEA2101552,20,20,12/01/2016,06/02/2016,270,"Risk Level 2",
200,2010,"CRACKER BARREL OLD COUNTRY STORE INC",SEAT,,"ATTN HEALTH PERMIT SECTION","PO BOX 787",,,LEBANON,TN,37088,743,,"CRACKER BARREL #117",,"3845 TOLLGATE BLVD",,,NAPLES,FL,34114,21,239-455-6588,7,16,SEA2101681,20,20,12/01/2016,04/18/2016,212,"Risk Level 2",
200,2010,"SOUTHERN MANAGEMENT CORP",SEAT,,,"324 SW 16 ST",,,"BELLE GLADE",FL,33430,60,561-996-6581,"BURGER KING #7162",,"1011 AIRPORT RD",,,NAPLES,FL,34104,21,(239)643-1200,7,14,SEA2101714,20,20,12/01/2016,03/15/2016,90,"Risk Level 1",
200,2010,"GOLDEN GATE INN & COUNTRY CLUB",SEAT,,"GOLDEN GATE INN & COUNTRY CLUB","4100 GOLDEN GATE PKWY",,,NAPLES,FL,339996522,21,,"TIKI BAR",,"3860 TOLL GATE BLVD",,,NAPLES,FL,34114,21,(239)353-9500,7,16,SEA2101777,20,20,12/01/2016,06/02/2016,20,"Risk Level 1",
200,2010,"BOWLES RUSSELL T",NOST,,,"2396 LINWOOD WAY",,,NAPLES,FL,34112,21,(941)775-3225,"RUSSELLS CLAMBAKES",,"2396 FRANCIS AVE",,,NAPLES,FL,341124769,21,239-417-0777,7,16,NOS2101791,20,20,12/01/2016,01/21/2016,0,"Risk Level 2",
200,2010,"BF FORT MYERS INC",SEAT,,"BF FT MYS WENDYS-BRIDGEMAN ","25450 AIRPORT RD",,,"PUNTA GORDA",FL,339505746,21,,"WENDY'S OLD FASHIONED HAMBURGE",,"10941 AIRPORT RD",,,NAPLES,FL,34110,21,(239)592-0888,7,12,SEA2101828,20,20,12/01/2016,06/30/2016,90,"Risk Level 2",
200,2010,"SOUTHERN MGT INC",SEAT,,,"324 SW 16 ST",,,"BELLE GLADE",FL,33430,60,561.996.6581,"BURGER KING #7519",,"5055 GOLDEN GATE PKWY",,,NAPLES,FL,34116,21,(941)353-6886,7,14,SEA2101837,20,20,12/01/2016,05/02/2016,125,"Risk Level 1",
200,2010,"QUAIL WEST FOUNDATION INC",NOST,,,"5950 BURNHAM RD",,,NAPLES,FL,34119,21,(941)592-1191,"QUAIL WEST GOLF & CC SNACKBAR",,"5950 BURNHAM RD",,,NAPLES,FL,34119,21,(941)592-1191,7,14,NOS2101855,20,20,12/01/2016,01/08/2016,0,"Risk Level 1",
200,2010,"QUAIL WEST FOUNDATION INC",SEAT,,,"5950 BURNHAM ROAD",,,NAPLES,FL,34119,21,(941)592-1191,"QUAIL WEST WEDGE ROOM",,"5950 BURNHAM ROAD",,,NAPLES,FL,34119,21,(941)592-1191,7,14,SEA2101863,20,20,12/01/2016,01/08/2016,154,"Risk Level 2",
200,2010,"QUAIL WEST FOUNDATION INC",SEAT,,,"5950 BURNHAM ROAD",,,NAPLES,FL,34119,21,(941)592-1191,"QUAIL WEST GRILLE ROOM",,"5950 BURNHAM ROAD",,,NAPLES,FL,34119,21,(941)592-1191,7,14,SEA2101864,20,20,12/01/2016,01/08/2016,172,"Risk Level 2",
200,2010,"OLD MARCO PUB & REST INC (THE)",SEAT,,,"1105 BALD EAGLE DR",,,"MARCO ISLAND",FL,34145,21,(941)642-9700,"OLD MARCO PUB & REST (THE)",,"1105 BALD EAGLE DR",,,"MARCO ISLAND",FL,34145,21,(941)642-9700,7,16,SEA2101894,20,20,12/01/2016,02/25/2016,150,"Risk Level 2",
200,2010,"SNOOK INC",SEAT,,"SNOOK INC","PO BOX 1997",,,"MARCO ISLAND",FL,34146-1997,21,,"SNOOK INN",,"1215 BALD EAGLE DR",,,MARCO,FL,34145,21,(941)394-3313,7,16,SEA2100123,20,20,12/01/2016,05/06/2016,300,"Risk Level 2",
200,2010,"GOURMET OF NAPLES INC",SEAT,,,"4077 TAMIAMI TRL N #A101",,,NAPLES,FL,34102,21,(941)434-8868,ALEXANDER'S,,"4077 N TAMIAMI TRL",,,NAPLES,FL,34102,21,(941)434-8868,7,15,SEA2101941,20,20,12/01/2016,02/09/2016,60,"Risk Level 2",
200,2010,"COLLIER'S RESERVE COUNTRY",SEAT,,,"11711 COLLIERS RESERVE DR",,,NAPLES,FL,34110,21,(941)592-1551,"COLLIERS RESERVE BOAT HOUSE",,"11711 COLLIERS RESERVE DR",,,NAPLES,FL,34110,21,(941)592-1551,7,12,SEA2101946,20,20,12/01/2016,04/29/2016,80,"Risk Level 2",
200,2010,"COLLIER RESERVE GOLF CLUB",NOST,,,"11711 COLLIERS RESERVE DR",,,NAPLES,FL,34110,21,(941)592-1551,"COLLIER RESERVE G C TURNAROUND",,"11711 COLLIERS RESERVE DR",,,NAPLES,FL,34110,21,(941)592-1551,7,12,NOS2101950,20,20,12/01/2016,11/23/2015,0,"Risk Level 1",
200,2010,"S W FLORIDA CHILI INC",SEAT,,,"710 N 9 ST",,,NAPLES,FL,34102,21,(941)649-5665,"SKYLINE CHILI",,"710 N 9 ST",,,NAPLES,FL,34102,21,(941)649-5665,7,15,SEA2101961,20,20,12/01/2016,05/26/2016,43,"Risk Level 2",
200,2010,"MARRIOTT HOTEL SERVICES INC",SEAT,,"Director of Finance","400 S COLLIER BLVD",,,"MARCO ISLAND",FL,34145,21,239-642-2629,QUINNS,,"400 S COLLIER BLVD",,,"MARCO ISLAND",FL,34145,21,,7,16,SEA2100187,20,20,12/01/2016,05/26/2016,360,"Risk Level 2",
200,2010,"EVERGREEN I INC",SEAT,,,"2085 N TAMIAMI TRL",,,NAPLES,FL,34102,21,239-649-1880,"EMPIRE CHINA REST",,"2085 N TAMIAMI TRL",,,NAPLES,FL,34102,21,239-649-1880,7,15,SEA2101836,20,20,12/01/2016,06/30/2016,70,"Risk Level 2",
200,2010,"ARTURO'S ITALIAN RESTAURANT OF MARCO INC",SEAT,,,"844 BALD EAGLE DR",,,"MARCO ISLAND",FL,34145,21,(941)642-2049,ARTURO'S,,"844 BALD EAGLE DR",,,"MARCO ISLAND",FL,34145,21,(941)642-2049,7,16,SEA2101917,20,20,12/01/2016,04/06/2016,150,"Risk Level 2",
200,2010,"BOSTON MARKET CORPORATION",SEAT,,"BOSTON MARKET CORP ","14103 DENVER W PKWY",,,GOLDEN,CO,804014086,21,,"BOSTON MARKET #569",,"5088 N AIRPORT RD",,,NAPLES,FL,34104,21,(941)263-3933,7,14,SEA2102001,20,20,12/01/2016,03/24/2016,60,"Risk Level 2",
200,2010,"PIZZA MANAGEMENT OF NORTH NAPL",NOST,,"TONY COMERIATO","10265 N TAMIAMI TRAIL STE3",,,NAPLES,FL,34108,21,239-537-5143,"HUNGRY HOWIES PIZZA & SUBS",,"10265 N TAMIAMI TRL",,,NAPLES,FL,34110,21,(941)597-0007,7,12,NOS2102008,20,20,12/01/2016,01/27/2016,0,"Risk Level 1",
200,2010,"GIOVANNI OF NAPLES RISTOR ITAL",SEAT,,,"5975 PINE RIDGE RD",,,NAPLES,FL,34119,21,(239)353-9440,GIOVANNI,,"5975 PINE RIDGE RD",,,NAPLES,FL,34119,21,(239)353-9440,7,14,SEA2102011,20,20,12/01/2016,05/31/2016,161,"Risk Level 2",
200,2010,"ISLAND ENDEAVORS INC",SEAT,,,"1523 PERWINKLE WAY",,,SANIBEL,FL,33957,46,(239)495-5770,"FISH HOUSE REST (THE)",,"4685 BONITA BCH RD",,,"BONITA SPRINGS",FL,34134,21,(239)495-5770,7,19,SEA2102017,20,20,12/01/2016,06/30/2016,152,"Risk Level 2",
200,2010,"ADAMS & O'REILLY INC",SEAT,,,"1855 VETERANS PARK DRIVE STE 203",,,NAPLES,FL,34109,21,,"MCDONALD'S AT CROSSROADS MOBIL",,"6065 PINERIDGE RD",,,NAPLES,FL,34119,21,(239)263-8666,7,14,SEA2102028,20,20,12/01/2016,06/01/2016,12,"Risk Level 1",
200,2010,"KENSINGTON GOLF & COUNTRY CLUB INC",SEAT,,"KENSINGTON GOLF & C C ","2700 PINE RIDGE RD",,,NAPLES,FL,341095994,21,239-649-4440,"KENSINGTON GOLF & CC MAIN KITCHEN",,"5350 KENSINGTON PARK BLVD",,,NAPLES,FL,341095659,21,(941)649-5699,7,14,SEA2102030,20,20,12/01/2016,04/18/2016,320,"Risk Level 2",
200,2010,"KENSINGTON GOLF & COUNTRY CLUB INC",SEAT,,"KENSINGTON GOLF & C C ","2700 PINE RIDGE RD",,,NAPLES,FL,341095994,21,,"KENSINGTON CC DOWNSTAIRS GRILL",,"5350 KENSINGTON PARK BLVD",,,NAPLES,FL,341095659,21,(941)649-5699,7,14,SEA2102031,20,20,12/01/2016,04/18/2016,150,"Risk Level 1",
200,2010,"MI RANCHITO REST OF IMMOK INC",SEAT,,,"710 MAIN ST",,,IMMOKALEE,FL,34142,21,(941)675-1766,"MI RANCHITO",,"710 MAIN ST",,,IMMOKALEE,FL,34142,21,239.657.1766,7,17,SEA2102034,20,20,12/01/2016,01/11/2016,60,"Risk Level 2",
200,2010,"GRIFFIN JOAN M",SEAT,,"JOAN M GRIFFIN ","PO BOX 383",,,"EVERGLADES CITY",FL,339290383,21,,"KWIK STOP/BLUE CRAB CAFE",,"39395 US HWY 41",,,OCHOPEE,FL,34141,21,(941)695-2682,7,16,SEA2102041,20,20,12/01/2016,05/27/2016,24,"Risk Level 2",
