200,2010,"RITZ-CARLTON HOTEL CO LLC",SEAT,,"DIRECTOR OF ACCT'G","280 VANDERBILT BEACH RD",,,NAPLES,FL,34108,21,239-514-6145,"RITZ-CARLTON HOTEL-SUSHI BAR",,"280 VANDERBILT BEACH RD",,,NAPLES,FL,34108,21,2395146145,7,12,SEA2103142,20,20,12/01/2016,04/19/2016,150,"Risk Level 2",
200,2010,"OU YANG HAO",SEAT,,,"2926 US HWY 27 S",,,SEBRING,FL,33870,38,863.386.9119,"YUMS CHINESE FOOD",,"2926 US HWY 27 S",,,SEBRING,FL,33870,38,863.386.9119,7,06,SEA3800972,20,20,12/01/2016,05/16/2016,10,"Risk Level 2",
200,2010,"DOYLE PUBS II INC",SEAT,,,"145 E MARION AVE",,,"PUNTA GORDA",FL,33950-3641,18,941.505.5556,"CELTIC RAY PUBLIC HOUSE",,"145 E MARION AVE",,,"PUNTA GORDA",FL,33950-3641,18,941.505.5556,7,08,SEA1801417,20,20,12/01/2016,05/06/2016,153,"Risk Level 2",
200,2010,"ISLAND HOSPITALITY MANAGEMENT LLC",SEAT,,,"222 LAKEVIEW AVE #200",,,"WEST PALM BEACH",FL,33401,60,561.655.9001,"HAMPTON INN NAPLES",,"3210 TAMIAMI TRAIL N",,,NAPLES,FL,34103,21,239-261-8000,7,15,SEA2102738,20,20,12/01/2016,03/23/2016,26,"Risk Level 1",
200,2014,"GARCIA MANUEL DURAN",MFDV,,,"4419 BENEVA ROAD",,,SARASOTA,FL,34233,68,941.586.6809,"MANUEL DURAN GARCIA",,"3626 WEBBER ST",,,SARASOTA,FL,34232,68,941.586.6809,7,05,MFD6850227,20,20,12/01/2016,05/09/2016,0,"Risk Level 2",
200,2016,"SUNNY DAYS ICE CREAM LLC",TDAC,,,"322 EVANO DR",,,"PORT CHARLOTTE",FL,33954,18,,"SUNNY DAYS",,"CENTENIAL PARK",,,"FT MYERS",FL,33901,46,,7,10,4602085,20,,02/21/2010,,0,,
200,2016,"CAMERONS BRITISH FOODS",TDAC,,,"929 NE 24 LN",,,"CAPE CORAL",FL,33909,46,,"EDISON FESTIVAL OF LIGHTS",,"CENTENIAL PARK",,,"FORT MYERS",FL,33901,46,,7,10,4602086,20,,02/21/2010,,0,,
200,2010,"OYSTER CREEK COMPANIES LLC",SEAT,,,"4528 NASSAU ROAD",,,BRADENTON,FL,34210,51,2075927090,"VILLAGE IDIOT PIZZA (V.I.P)",,"11904 CORTEZ RD UNIT A",,,CORTEZ,FL,34215,51,941-896-4857,7,01,SEA5105400,20,20,12/01/2016,06/30/2016,19,"Risk Level 2",
200,2010,"FAIRMOUNT CAFE LLC",SEAT,,,"3750 HWY 27 N STE 4-E",,,SEBRING,FL,33870,38,8633824600,"FAIRMOUNT CAFE",,"3750 HWY 27 N","SUITE 4E",,SEBRING,FL,33870,38,863-382-4600,7,06,SEA3801090,20,20,12/01/2016,05/09/2016,27,"Risk Level 2",
200,2010,"MADDOGS HOT DOGS LLC",SEAT,,,"144 MARINER LANE",,,"ROTONDA WEST",FL,33947,18,941-493-3086,"MADDOGS HOT DOGS",,"2059 S TAMIAMI TRAIL",,,VENICE,FL,34293,68,941-493-3086,7,03,SEA6805225,20,20,12/01/2016,04/15/2016,14,"Risk Level 2",
200,2010,"WALLY'S BISTRO INC",SEAT,,,"3591 TAMIAMI TRL",,,"PORT CHARLOTTE",FL,33952,18,941.613.0005,"WALLY'S SOUTHERN STYLE BBQ",,"3591 TAMIAMI TRL",,,"PORT CHARLOTTE",FL,33952,18,941.613.0005,7,07,SEA1801593,20,20,12/01/2016,06/30/2016,98,"Risk Level 2",
200,2010,"CHAPALA ENTERPRISE INC",SEAT,,,"4017 CALOOSA LOOP",,,LABELLE,FL,33935,36,863.673.7536,"TAQUERIA SUN JULIAN",,"1100 SR 29 SOUTH",,,LABELLE,FL,33935,36,863.612.9236,7,17,SEA3600448,20,20,12/01/2016,03/23/2016,34,"Risk Level 2",
200,2010,"GARRATT INVESTMENTS OF CAPE CORAL INC",SEAT,,SUBWAY,"2628 OAKGROVE AVE",,,"SAINT AUGUSTINE",FL,32092,65,239.940.1925,SUBWAY,,"1414 CAPE CORAL PKWY E",,,"CAPE CORAL",FL,33904,46,239.940.1925,7,10,SEA4604589,20,20,12/01/2016,06/02/2016,40,"Risk Level 1",
200,2010,"TMG OF BONITA SPRINGS LLC",SEAT,,,"133 LUCKIE ST 6 FLR",,,ATLANTA,GA,30303,,404.266.1344,"TEDS MONTANA GRILL",,"8017 PLAZA DEL LARGO DR STE 117",,,ESTERO,FL,33928,46,239.947.9318,7,19,SEA4605890,20,20,12/01/2016,04/19/2016,251,"Risk Level 2",
200,2016,"FLORES MOISES",TLIC,,,"1506 W KENNEDY BLVD UNIT B",,,TAMPA,FL,33606,39,773-991-0951,"MOE'S HOTDOG",,"CENTENIAL PARK",,,"FORT MYERS",FL,33901,46,,7,09,4602090,20,,02/21/2010,,0,,
200,2016,"BANANA CABANA INC",TLIC,,,"103 GULF DRIVE",,,"BRADENTON BEACH",FL,34217,51,,"BANANA CABANA",,"4600 124TH ST WEST",,,CORTEZ,FL,34215,51,,7,01,5105446,20,,02/21/2010,,0,,
200,2016,"ELRA INC",TLIC,,,"200 GULF DRIVE NORTH",,,CORTEZ,FL,34215,51,,"BEACH HOUSE",,"4600 124TH ST WEST",,,CORTEZ,FL,34215,51,,7,01,5105455,20,,02/21/2010,,0,,
200,2016,"HANNAN DEBORAH",TLIC,,,"1030 MIRACLE STRIP PKWY",,,"FORT WALTON BEACH",FL,32548,56,,"CARIBBEAN CAFE",,"4600 124TH ST WEST",,,CORTEZ,FL,34215,51,,7,01,5105458,20,,02/21/2010,,0,,
200,2016,"TW INVESTMENTS",TLIC,,,"4144 S TAMIAMI TRAIL",,,SARASOTA,FL,,,,"WALTS FISH MARKET",,"4600 124TH ST WEST",,,CORTEZ,FL,34215,51,,7,01,5105461,20,,02/21/2010,,0,,
200,2016,"TYLERS ICE CREAM LLC",TLIC,,,"11904 CORTEZ ROAD",,,CORTEZ,FL,34215,51,,"TYLERS ICE CREAM",,"4600 124TH ST WEST",,,CORTEZ,FL,34215,51,,7,01,5105462,20,,02/21/2010,,0,,
200,2016,"MCKINNEY JOHNNY & JULIUS",TLIC,,,"2620 9TH ST W",,,BRADENTON,FL,,51,,"J & J BAR B QUE",,"4600 124TH ST WEST",,,CORTEZ,FL,34215,51,,7,01,5105459,20,,02/21/2010,,0,,
200,2016,"DEBORAH & WENDY BELLVILLE",TLIC,,,"7980 N TAMIAMI TRAIL",,,SARASOTA,FL,,,,"FRANKY BEAS SANDWICH SHACK",,"4600 124TH ST WEST",,,CORTEZ,FL,34215,51,,7,01,5105460,20,,02/21/2010,,0,,
200,2010,"DARUMA BELL TOWERS INC",SEAT,,,"13499 US 41 SE",,,"FORT MYERS",FL,33907,46,941-342-6600,"DARUMA JAPANESE STEAKHOUSE & SUSHI LOUNGE",,"13499 US 41 SE",,,"FORT MYERS",FL,33907,46,239.344.0037,7,13,SEA4606359,20,20,12/01/2016,05/25/2016,240,"Risk Level 2",
200,2010,"CONCESSION GOLF CLUB LLC",SEAT,,"THE CONCESSION GOLF CLUB LLC","7700 LINDRICK LANE",,,BRADENTON,FL,34202,51,941.322.1922,"CONCESSION GOLF CLUB LLC",,"7700 LINDRICK LANE",,,BRADENTON,FL,34202,51,941.322.1922,7,02,SEA5105323,20,20,12/01/2016,06/02/2016,104,"Risk Level 2",
200,2010,"BONITA BAY CLUB INC",SEAT,,,"26660 COUNTRY CLUB DRIVE",,,"BONITA SPRINGS",FL,34134,46,239.495.0200,"BONITA BAY CLUB EAST",,"3700 WILDWOOD BLVD",,,NAPLES,FL,34120,21,239.352.6463,7,12,SEA2102250,20,20,12/01/2016,06/16/2016,150,"Risk Level 2",
200,2010,"NRC CORPORATION",SEAT,,,"2300 TAMIAMI TRL N",,,NOKOMIS,FL,34275,68,941.918.9889,"MAMA LEONES",,"2300 TAMIAMI TRL N",,,NOKOMIS,FL,34275,68,941.918.9889,7,03,SEA6804845,20,20,12/01/2016,04/05/2016,162,"Risk Level 2",
200,2010,"CHINA GOURMET ESTERO INC",SEAT,,,"20301 GRANDE OAK SHOPPES BLVD #102",,,ESTERO,FL,33928,46,239.949.2615,"CHINA GOURMET II",,"20301 GRANDE OAK SHOPPES BLVD #102",,,ESTERO,FL,33928,46,238.949.2615,7,19,SEA4605576,20,20,12/01/2016,04/27/2016,18,"Risk Level 2",
200,2010,"BONITA BAY CLUB INC",SEAT,,,"26660 COUNTRY CLUB DR",,,"BONITA SPRINGS",FL,34134,46,239.495.0200,"BONITA BAY CLUB",,"26660 COUNTRY CLUB DR",,,"BONITA SPRINGS",FL,34134,46,239.495.0200,7,19,SEA4602674,20,20,12/01/2016,06/22/2016,375,"Risk Level 2",
200,2014,"ROYAL PALM MARINA OPERATIONS LLC",MFDV,,,"PO BOX 9",,,ENGLEWOOD,FL,34295,68,,"ZEKES KEYWEST BAR & GRILL",,"779 W WENTWORTH ST",,,ENGLEWOOD,FL,34223,68,941-475-6882,7,07,MFD6850226,20,20,12/01/2016,12/07/2015,0,"Risk Level 2",
200,2010,"TANJLA CORPORATION",NOST,,,"1780 N. HONORE AVE",,,SARASOTA,FL,34235,68,9415879959,"RICE BOX EXPRESS",,"1780 N HONORE AVE",,,SARASOTA,FL,34235,68,941.378.4114,7,18,NOS6803592,20,20,12/01/2016,03/15/2016,0,"Risk Level 2",
200,2010,"PARTY YONDER LLC",SEAT,,,"1900 HILLVIEW ST",,,SARASOTA,FL,34239,68,,"GECKO'S GRILL & PUB",,"1900 HILLVIEW ST",,,SARASOTA,FL,34239,68,,7,04,SEA6805014,20,20,12/01/2016,03/30/2016,163,"Risk Level 2",
200,2010,"BL RESTAURANT OPERATIONS LLC",SEAT,,"Kerry Paredes","4550 BELTWAY DR",,,ADDISON,TX,75001,744,2148454800,"BAR LOUIE FORT MYERS",,"10035 GULF CENTER DR #100",,,"FORT MYERS",FL,33913,46,239.432.0389,7,17,SEA4606055,20,20,12/01/2016,03/31/2016,149,"Risk Level 2",
200,2010,"KASTY LLC",SEAT,,,"5115 DESOTO ROAD",,,SARASOTA,FL,34235,68,941.359.9111,"GROWLER'S PUB",,"2831 N TAMIAMI TRL",,,SARASOTA,FL,34234,68,941.780.5900,7,18,SEA6805154,20,20,12/01/2016,02/19/2016,48,"Risk Level 1",
200,2010,"GLEN EAGLE GOLF & COUNTRY CLUB INC",SEAT,,,"1403 GLEN EAGLE BLVD",,,NAPLES,FL,34104,21,,"DIVOT SNACK BAR",,"6680 WESTON WAY",,,NAPLES,FL,34104,21,239.352.7112,7,14,SEA2103147,20,20,12/01/2016,01/27/2016,58,"Risk Level 2",
200,2010,"BIG PANDA INC OF SARASOTA",SEAT,,"VICKY KUANG","5555 PALM CROSSING CIR",,,SARASOTA,FL,34233,68,941.929.9336,"BIG PANDA INC OF SARASOTA",,"5555 PALM CROSSING CIR",,,SARASOTA,FL,34233,68,941.929.9336,7,05,SEA6805125,20,20,12/01/2016,04/12/2016,40,"Risk Level 2",
200,2010,"ALEJANDRE HERMELINDA",NOST,,,"16016 US HWY 301",,,"DADE CITY",FL,33523,61,352.437.0001,"TAQUERIA Y BAR DOS DE OROS",,"10816 US 41 N",,,PALMETTO,FL,34221,51,352.437.0001,7,02,NOS5104059,20,20,12/01/2016,04/03/2016,0,"Risk Level 1",
200,2016,"MAW DOGS",TLIC,,,"6422 MILNER BLVD",,,ORLANDO,FL,32809,58,,"MAUI DOGS",,"707 LITTLE RIVER RD",,,NOCATEE,FL,34268,24,,5,18,2400180,20,,03/21/2010,,0,,
200,2016,"DEREK GIBSON",TLIC,,,"143 RIDGE CENTER DRIVE",,,DAVENPORT,FL,33836,63,,"PROPER PIE COMPANY LLC",,"707 LITTLE RIVER RD",,,NOCATEE,FL,34268,24,,5,18,2400181,20,,03/21/2010,,0,,
200,2016,"ANCIENT CITY POPCORN MORE LLC",TLIC,,,"149 SAN MARCO AVENUE",,,"SAINT AUGUSTINE",FL,32084,65,,"ANCIENT CITY POPCORN LLC",,"707 LITTLE RIVER RD",,,NOCATEE,FL,34268,24,,5,11,2400183,20,,03/21/2010,,0,,
200,2016,"GELATO CLASSICO ON THE GO",TLIC,,,"530 SR 13 N STE 3",,,"ST. JOHNS",FL,32259,65,,"GELATO CLASSICO",,"707 LITTLE RIVER RD",,,NOCATEE,FL,34268,24,,5,18,2400182,20,,03/21/2010,,0,,
200,2010,"HUKILAU HUT LLC",SEAT,,,"2547 SUNNYSIDE ST",,,SARASOTA,FL,34239,68,,"HUKILAU HUT",,"2253 BEE RIDGE RD",,,SARASOTA,FL,34239,68,9413502029,7,04,SEA6805228,20,20,12/01/2016,03/07/2016,10,"Risk Level 2",
200,2010,"CLAUDIA AND RON THOMAS",SEAT,,,"150 LAISHLEY CT #1111",,,"PUNTA GORDA",FL,33950,18,941-505-8880,"HARBOWALK SCOOPS AND BITES LLC",,"150 LAISHLEY CT #1111",,,"PUNTA GORDA",FL,33950,18,941-505-8880,7,08,SEA1801819,20,20,12/01/2016,08/12/2015,18,"Risk Level 1",
200,2010,"LI YUE",SEAT,,,"4085 HANCOCK BRIDGE PKWY #113",,,"NORTH FORT MYERS",FL,33903,46,727.560.4528,"CHINA TOWN",,"4085 HANCOCK BRIDGE PKWY #113",,,"NORTH FORT MYERS",FL,33903,46,239.656.2980,7,08,SEA4605181,20,20,12/01/2016,04/13/2016,10,"Risk Level 2",
200,2010,"SAMBUSAC LLC",SEAT,,"ALAN TOENGES","2860 22 AVE SE",,,NAPLES,FL,34117,21,239.398.4061,"SAMBUSAC CONEY ISLAND CAFE & PUB",,"404 10 ST S",,,NAPLES,FL,34102,21,239-398-4061,7,15,SEA2103148,20,20,12/01/2016,11/19/2015,49,"Risk Level 2",
200,2014,"ISE GROCERY INC",MFDV,,,"3011 15 ST E",,,BRADENTON,FL,34208,51,941.748.7313,"SAMUSET GROCERY & MEAT MARKET",,"3011 15 ST E",,,BRADENTON,FL,34208,51,941.748.7313,7,02,MFD5150339,20,20,12/01/2016,06/17/2016,0,"Risk Level 2",
200,2010,"LOVING HUT OF SW FL INC",SEAT,,,"24266 RODAS DR",,,"BONITA SPRINGS",FL,34135,46,239.641.2531,"LOVING HUT",,"975 PINE RIDGE RD",,,NAPLES,FL,34108,21,239.254.9490,7,12,SEA2102507,20,20,12/01/2016,02/24/2016,100,"Risk Level 2",
200,2010,"BAYSIDE GRILLE LLC",SEAT,,,"17853 SAN CARLOS BLVD",,,"FORT MYERS BEACH",FL,33931,46,239-689-8775,"BAYSIDE GRILLE LLC",,"17853 SAN CARLOS BLVD",,,"FORT MYERS BEACH",FL,33931,46,239.910.4200,7,11,SEA4605141,20,20,12/01/2016,02/11/2016,159,"Risk Level 2",
200,2010,"PINCHERS CRAB SHACK OF GCTC INC",SEAT,,,"3820 VIA DEL REY",,,"BONITA SPRINGS",FL,34134,46,239.431.5504,"PINCHERS CRAB SHACK",,"10029 GULF CENTER DR STE F-250",,,"FORT MYERS",FL,33913,46,,7,17,SEA4605990,20,20,12/01/2016,03/24/2016,218,"Risk Level 2",
200,2010,"COCOSALLY'S SPORTS BAR AND GRILL INC",SEAT,,,"1134 SE 13 TER",,,"CAPE CORAL",FL,33990,46,239.850.9451,"COCO SALLY'S SPORTS BAR & GRILLE",,"15200 S TAMIAMI TRL #114",,,"FORT MYERS",FL,33908,46,239.454.5560,7,13,SEA4604947,20,20,12/01/2016,02/17/2016,150,"Risk Level 2",
200,2010,"DRAGON PALACE CHINESE RESTAURANT INC",SEAT,,,"1241 AIRPORT RD S",,,NAPLES,FL,34104,21,239.263.1884,"DRAGON PALACE",,"1241 AIRPORT RD S",,,NAPLES,FL,34104,21,239.263.1884,7,14,SEA2102420,20,20,12/01/2016,06/09/2016,10,"Risk Level 2",
200,2014,"SARMIENTO MARIA C",MFDV,,,"3509 6 AVE W",,,PALMETTO,FL,34221,51,,"SARMIENTO'S PLACE",,"1330 US 301 SUITE B",,,PALMETTO,FL,34221,51,941.962.7290,7,02,MFD5150341,20,20,12/01/2016,05/20/2016,0,"Risk Level 1",
200,2016,"RLT INVESTMENTS LLC",TDAC,,,"10519 FIRESTONE DR",,,BRADENTON,FL,34202,51,941-359-4879,"SNACK IT TO ME",,"5950 SHAPOS WAY",,,"NORTH PORT",FL,34287,68,,7,,6805150,20,,04/11/2010,,0,,
200,2016,"MARTNEZ GEOVANNY",TLIC,,,"1620 N WASHINGTON BLVD",,,SARASOTA,FL,34231,68,941-321-3794,"DR MY SEASON",,"5950 SHAPOS WAY",,,"NORTH PORT",FL,34287,68,,7,08,6805152,20,,04/11/2010,,0,,
200,2016,"SMITH VENDING RONNIE SMITH",TLIC,,,"2786 TAMIAMI DR",,,"PORT CHARLOTTE",FL,33952,18,941-628-6927,"SMITH VENDING",,"5950 SHAPOS WAY",,,"NORTH PORT",FL,34287,68,,7,08,6805153,20,,04/11/2010,,0,,
200,2010,"YONG XING INC",SEAT,,,"5252 OLD ASHWOOD DR",,,SARASOTA,FL,34233,68,941.685.6426,"SARASOTA SAKE HOUSE",,"1987 RINGLING BLVD",,,SARASOTA,FL,34236,68,941.685.6426,7,04,SEA6804870,20,20,12/01/2016,06/30/2016,45,"Risk Level 2",
200,2010,"GLOBAL TAPAS CREATIONS INC",SEAT,,,"18350 MURDOCK CIR  STE 102",,,"PORT CHARLOTTE",FL,33948,18,941-639-0900,TRABUE,,"258 W MARION AVE",,,"PUNTA GORDA",FL,33950,18,941-639-0900,7,08,SEA1801820,20,20,12/01/2016,05/11/2016,150,"Risk Level 2",
200,2010,"MAGANIAS CHRIS",SEAT,,"ASTRO SKATE","875 CYPRESS STREET",,,"TARPON SPRINGS",FL,34689,62,727.938.5778,"ASTRO SKATE OF BRADENTON",,"3611 3 ST W",,,BRADENTON,FL,34205,51,941.747.8602,7,01,SEA5101851,20,20,12/01/2016,06/30/2016,80,"Risk Level 1",
200,2010,"ELITE FOODSERVICE SOLUTIONS INC",SEAT,,,"243 N COLLIER BLVD",,,"MARCO ISLAND",FL,34145,21,239.850.9451,"VERDI'S AMERICAN BISTRO",,"243 N COLLIER BLVD",,,"MARCO ISLAND",FL,34145,21,239.394.5533,7,16,SEA2102006,20,20,12/01/2016,04/14/2016,90,"Risk Level 2",
200,2013,"ARTHREX INC",CATR,,,"1370 CREEKSIDE BLVD",,,NAPLES,FL,34108,21,239.850.9451,ARTHREX,,"1370 CREEKSIDE BLVD",,,NAPLES,FL,34108,21,239-643-5553,7,12,CAT2102674,20,20,12/01/2016,05/12/2016,0,"Risk Level 2",
200,2016,"LOS AMIGOS GROCERY INC",TDAC,,,"550 LEE BLVD",,,"LEHIGH ACRES",FL,33936,46,,"LOS AMIGOS GROCERY",,"55 HOMESTEAD RD",,,"LEHIGH ACRES",FL,33971,46,239-243-6253,7,19,4602146,20,,04/25/2010,,0,,
200,2016,"SANDRA GONZALEZ",TLIC,,,"3020 LEE BLVD 1-3",,,"LEHIGH ACRES",FL,33971,46,239-368-2423,"LOZANO'S MEXICAN RESTAURANT",,"55 HOMESTEAD RD (VETERAN'S PARK)",,,"LEHIGH ACRES",FL,33971,46,239-243-6253,7,19,4602147,20,,04/25/2010,,0,,
200,2016,"SWH CORPORATION",TLIC,,,"5070 BELL TOWER SHOPS AVE",,,"FORT MYERS",FL,33907,46,239-561-0073,"MIMI'S CAFE",,"55 HOMESTEAD RD (VETERAN'S PARK)",,,"LEHIGH ACRES",FL,33971,46,239-243-6253,7,19,4602143,20,,04/25/2010,,0,,
200,2016,"GALLO RAUL",TLIC,,,"25 HOMESTEAD RD #23",,,"LEHIGH ACRES",FL,33936,46,239-674-7455,"AZUCAR RESTAURANT & BAKERY",,"55 HOMESTEAD RD (VETERAN'S PARK)",,,"LEHIGH ACRES",FL,33971,46,239-243-6253,7,19,4602144,20,,04/25/2010,,0,,
200,2016,"MARIE ROSA HINKLE",TLIC,,,"2110 NW 2 ST",,,MIAMI,FL,33002,23,239-839-5976,"MARIA ROSA HOT DOG",,"55 HOMESTEAD RD",,,"LEHIGH ACRES",FL,33971,46,239-243-6253,7,19,4602145,20,,04/25/2010,,0,,
200,2010,"NAPLES ROYAL BUFFET INC",SEAT,,,"2700 E TAMIAMI TRAIL",,,NAPLES,FL,34112,21,239.732.5777,"GRAND BUFFET",,"2700 E TAMIAMI TRAIL",,,NAPLES,FL,34112,21,239.732.5777,7,16,SEA2102539,20,20,12/01/2016,04/13/2016,250,"Risk Level 2",
200,2010,"BALTIMORE ORIOLES LTD PARTNERSHIP",SEAT,,,"2700 12 ST",,,SARASOTA,FL,34237,68,941.484.8800,"ED SMITH STADIUM CLUBHOUSE",,"2700 12 ST",,,SARASOTA,FL,34237,68,941-484-8800,7,04,SEA6805241,20,20,12/01/2016,05/24/2016,120,"Risk Level 2",
200,2010,"KEYWEST SUBS LLC",SEAT,,,"32 CLUBHOUSE CT",,,"ROTONDA WEST",FL,33947,18,941.662.6613,"KEY WEST SUBS",,"2828 S MCCALL RD #34",,,ENGLEWOOD,FL,34224,18,941-474-4524,7,07,SEA1801821,20,20,12/01/2016,12/03/2015,10,"Risk Level 2",
200,2010,"SYMONS SAYS ENTERPRISES INC",SEAT,,,"1879 S TAMIAMI TRL",,,VENICE,FL,34293,68,941.496.8948,"MCDONALD'S RESTAURANT",,"4269 SOUTH TAMIAMI TRAIL",,,VENICE,FL,34293,68,,7,03,SEA6805234,20,20,12/01/2016,06/30/2016,60,"Risk Level 1",
200,2010,"PANERA BREAD LLC",SEAT,,"ATTN: LEGAL DEPT","3630 S GEYER RD",,,"ST LOUIS",MO,63127,725,314.984.1000,"PANERA BREAD #1408",,"1277 S TAMIAMI TRL","MID TOWN PLAZA",,SARASOTA,FL,34239,68,941.953.5480,7,04,SEA6805233,20,20,12/01/2016,10/15/2015,135,"Risk Level 1",
200,2010,"COUNTRY HOUSE EAST INC",SEAT,,,"2206 DAVIS BLVD",,,NAPLES,FL,34112,21,,"COUNTRY HOUSE EAST",,"2206 DAVIS BLVD",,,NAPLES,FL,34112,21,239-298-1122,7,16,SEA2103152,20,20,12/01/2016,01/27/2016,48,"Risk Level 2",
200,2010,"ZHENG SI LAI",SEAT,,"CHINA KING","26831 S TAMIAMI TRAIL #50",,,"BONITA SPRINGS",FL,34134,46,239.495.6800,"CHINA KING",,"26831 S TAMIAMI TRAIL #50",,,"BONITA SPRINGS",FL,34134,46,239.495.6800,7,19,SEA4605443,20,20,12/01/2016,04/30/2016,18,"Risk Level 2",
200,2010,"JOEYS PIZZA AND SUBS 4",SEAT,,,"P O BOX 1112",,,CLEWISTON,FL,33440,36,863.228.2983,"JOEY'S PIZZA & SUBS 4",,"699 US HWY 27",,,"MOORE HAVEN",FL,33471,32,863.946.1575,7,20,SEA3200160,45,20,12/01/2015,05/13/2016,24,"Risk Level 2",
200,2010,"MANHA TRADING INC",SEAT,,,"4141 US HIGHWAY 27 N 10",,,SEBRING,FL,33870,38,863.458.0363,"PIZZANOS PIZZA",,"4141 US HWY 27 N STE# 10",,,SEBRING,FL,33870,38,863.386.1045,7,06,SEA3801041,20,20,12/01/2016,09/02/2015,20,"Risk Level 1",
200,2010,"KUMO JAPANESE STEAK HOUSE INC",SEAT,,,"7950 DANI DR UN# 345",,,"FORT MYERS",FL,33966,46,239.573.9866,"KUMO JAPANESE STEAK HOUSE",,"7950 DANI DRIVE #345",,,"FORT MYERS",FL,33966,46,239.337.9555,7,19,SEA4606365,20,20,12/01/2016,07/01/2016,152,"Risk Level 2",
200,2014,"A OK HOT DOGS LLC",HTDG,,"ANTHONY BARBATO","6320 14 ST W #39",,,BRADENTON,FL,34207,51,941.758.3048,"A OK HOT DOGS",,"7020 CORTEZ RD W",,,BRADENTON,FL,34210,51,941.795.6353,7,18,HTD5150340,20,20,12/01/2016,07/24/2015,0,"Risk Level 1",
200,2010,"CAMDEN COTTON BALL COMPANY",NOST,,,"2700 12 ST",,,SARASOTA,FL,34237,68,,"CONCESSIONS/VENDING AREA 107 & 108",,"2700 12 ST",,,SARASOTA,FL,34237,68,954.830.1111,7,04,NOS6802994,20,20,12/01/2016,03/07/2016,0,"Risk Level 1",
