200,2010,"PERSAUD PROPERTIES FL INVESTMENTS LLC",SEAT,,,"PO BOX 2519",,,"FORT MYERS BEACH",FL,33932,46,239.463.1028,"SUNSET BEACH TROPICAL GRILL",,"1028 ESTERO BLVD",,,"FORT MYERS BEACH",FL,33931,46,239.463.1028,7,11,SEA4606896,20,20,12/01/2016,10/21/2015,270,"Risk Level 1",
200,2010,"MANATEE COUNTY BOARD OF COUNTY COMMISSIONERS",NOST,,"BRADENTON AREA CONVENTION CENTER","1 HABEN BLVD",,,PALMETTO,FL,34221,51,941.722.3244,"BRADENTON AREA CONVENTION CENTER",,"1 HABEN BLVD",,,PALMETTO,FL,34221,51,941.722.3244,7,02,NOS5102939,20,20,12/01/2016,04/29/2016,0,"Risk Level 1",
200,2010,"ROSE WESLEY S",SEAT,,,"7150 N TAMIAMI TRL",,,SARASOTA,FL,34243,51,941.355.2600,"BEARDED CLAM WATERFRONT RESTAURANT & TIKI BAR",,"7150 N TAMIAMI TRL",,,SARASOTA,FL,34243,51,941.355.2600,7,18,SEA5100081,20,20,12/01/2016,05/27/2016,140,"Risk Level 2",
200,2010,"ROBERTS JUSTIN",SEAT,,,"340 E INTERLAKE BLVD",,,"LAKE PLACID",FL,33852,38,863.699.2224,"SMOKE SHACK BBQ",,"340 E INTERLAKE BLVD",,,"LAKE PLACID",FL,33852,38,,7,20,SEA3800717,20,20,12/01/2016,06/01/2016,49,"Risk Level 2",
200,2013,"CURRIE'S SMOKIN' HOT BBQ LLC",CATR,,"TIMOTHY CURRIE","3882 SE 7TH PL",,,"CAPE CORAL",FL,33904,46,239-233-6767,"CURRIE'S SMOKIN' HOT BBQ LLC",,"2855 WORK DR",,,"FORT MYERS",FL,33916,46,,7,09,CAT4605530,20,20,12/01/2016,11/12/2015,0,"Risk Level 2",
200,2014,"ROY ROSS MUNOZ",MFDV,,,"3209 42 ST W",,,"LEHIGH ACRES",FL,33971,46,786-387-0479,"CLASSIC CUBAN",,"17308 PARK 78 DRIVE",,,"NORTH FORT MYERS",FL,33917,46,786-387-0479,7,09,MFD4650783,20,20,12/01/2016,06/30/2016,0,"Risk Level 2",
200,2010,"E & P RADNO CORPORATION",SEAT,,,"18051 S TAMIAMI TRL",,,"FORT MYERS",FL,33908,46,,"GIGI'S DINER",,"18051 S TAMIAMI TRL",,,"FORT MYERS",FL,33908,46,,7,13,SEA4604094,20,20,12/01/2016,06/30/2016,104,"Risk Level 2",
200,2010,"MICHELANGELO LAKEWOOD RANCH INC",SEAT,,"GIUSEPPE SCIULARA","4688 72 CT E",,,BRADENTON,FL,34203,51,941.779.8426,MICHELANGELO,,"11517 PALMBRUSH TRL",,,"LAKEWOOD RANCH",FL,34202,51,941.739.5656,7,02,SEA5105121,20,20,12/01/2016,06/30/2016,36,"Risk Level 2",
200,2010,"JOEY D'S 41 LLC",SEAT,,"BOBBY DENNIS","211 N TAMIAMI TRL",,,SARASOTA,FL,34236,68,941.364.9900,"JOEY D'S CHICAGO STYLE EATERY & PIZZERIA",,"211 N TAMIAMI TRL",,,SARASOTA,FL,34236,68,941.364.9900,7,04,SEA6805148,20,20,12/01/2016,03/22/2016,48,"Risk Level 2",
200,2010,"ESTERO RESTAURANT, LLC",SEAT,,"JOHN C KLINGERMAN","1388 SR 487",,,BLOOMSBURG,PA,17815,739,570.784.0111,PERKINS,,"20320 GRANDE OAK SHOPPES BOULEVARD",,,ESTERO,FL,33928,46,239-498-8773,7,19,SEA4605483,20,20,12/01/2016,03/21/2016,176,"Risk Level 2",
200,2010,"SCALLONE PASQUALE",SEAT,,,"390 NOKOMIS AVE SOUTH",,,VENICE,FL,34285,68,9417869023,"ART CAFFE",,"390 NOKOMIS AVE S",,,VENICE,FL,34285,68,941.786.9023,7,03,SEA6804459,20,20,12/01/2016,04/13/2016,35,"Risk Level 2",
200,2010,"JUANDA GROUP INC",SEAT,,"LINDA ERWIN","1631 8 AVE W",,,PALMETTO,FL,34221,51,941.479.4914,"KOSTAS FAMILY RESTAURANT",,"1631 8 AVE W",,,PALMETTO,FL,34221,51,941.479.4914,7,02,SEA5104564,20,20,12/01/2016,06/09/2016,105,"Risk Level 2",
200,2010,"K GEORGE PROPERTIES LLC",SEAT,,"KRISTEN GEORGE","8209 NATURES WAY ST 107",,,"LAKEWOOD RANCH",FL,34202,51,"(724) 699-3306","D'LITES SHOPPE",,"8209 NATURES WAY ST 107",,,"LAKEWOOD RANCH",FL,34202,51,"(941) 362-2006",7,02,SEA5105668,20,20,12/01/2016,12/28/2015,9,"Risk Level 1",
200,2010,"HOST MCA SRQ FB LLC",SEAT,,"HOST INTERNATIONAL INC","6024 AIRPORT CIRCLE",,,SARASOTA,FL,34243,51,941.359.5380,"GULF BREEZE CAFE",,"6024 AIRPORT CIR",,,SARASOTA,FL,34243,51,941.359.5380,7,18,SEA5103472,20,20,12/01/2016,06/30/2016,34,"Risk Level 2",
200,2010,"YODER'S RESTAURANT INC",SEAT,,"TODD W EMRICH","3434 BAHIA VISTA ST",,,SARASOTA,FL,34239,68,941.955.7771,"YODER'S RESTAURANT",,"3434 BAHIA VISTA ST",,,SARASOTA,FL,34239,68,,7,04,SEA6801178,20,20,12/01/2016,06/24/2016,140,"Risk Level 2",
200,2010,"HARRIS MICAH",NOST,,"CHICK-FIL-A AT COASTLAND CENTER","1874 TAMIAMI TRL N #FC7",,,NAPLES,FL,34102,21,239.263.2678,"CHICK-FIL-A AT COASTLAND CENTER",,"1874 TAMIAMI TRL N #FC7",,,NAPLES,FL,34102,21,239.263.2678,7,15,NOS2102167,20,20,12/01/2016,05/27/2016,0,"Risk Level 1",
200,2010,"TENG ZHONG KENG",SEAT,,,"6810 SHOPPES AT PLANTATION DR #2",,,"FORT MYERS",FL,33912,46,239.561.2095,"CHINA DRAGON",,"6810 SHOPPES AT PLANTATION DR #2",,,"FORT MYERS",FL,33912,46,239.561.2095,7,19,SEA4605770,20,20,12/01/2016,11/12/2015,10,"Risk Level 2",
200,2010,"CHINA KITCHEN",SEAT,,,"935 N BENEVA RD #719",,,SARASOTA,FL,34232,68,,"CHINA KITCHEN",,"935 N BENEVA RD #719",,,SARASOTA,FL,34232,68,9419536885,7,05,SEA6805549,20,20,12/01/2016,04/13/2016,10,"Risk Level 2",
200,2010,"PINE RIDGE RESTAURANT, LLC",SEAT,,"JOHN C KLINGERMAN","1388 SR 487",,,BLOOMSBURG,PA,17815,739,570.784.0111,PERKINS,,"3585  GATEWAY LANE",,,NAPLES,FL,34109,21,239-596-0700,7,14,SEA2102614,20,20,12/01/2016,01/05/2016,172,"Risk Level 2",
200,2010,"E & A TANNER HOLDINGS LLC",SEAT,,,"4200 TAMIAMI TRAIL",,,"UNIT P",FL,33952,18,941-661-3094,"LITTLE CAESARS",,"4200 TAMIAMI TRL STE P",,,"PORT CHARLOTTE",FL,33952,18,231.730.0478,7,07,SEA1801810,20,20,12/01/2016,05/10/2016,49,"Risk Level 1",
200,2010,"HOST MCA SRQ FB LLC",SEAT,,,"6024 AIRPORT CIR",,,SARASOTA,FL,34243,68,941.359.5380,DEWARS,,"6024 AIRPORT CIR",,,SARASOTA,FL,34243,68,941.359.5380,7,18,SEA6803253,20,20,12/01/2016,06/30/2016,300,"Risk Level 2",
200,2010,"CRAFTMADE NAPLES LLC",SEAT,,"MATHEW BAUM","12800 UNIVERSITY DR STE 275",,,"FORT MYERS",FL,33907,46,"(239) 826-3951","BRASS TAP",,"895 WIGGINS PASS RD UNIT 1",,,NAPLES,FL,34110,21,"(239) 826-3951",7,12,SEA2103391,20,20,12/01/2016,05/09/2016,151,"Risk Level 2",
200,2010,"TSC FL 197 INC",SEAT,,,"6900 DANIELS PKWY STE 29-231",,,"FORT MYERS",FL,33912,46,"(804) 815-6718","TROPICAL SMOOTHIE CAFÉ",,"1791 BOYSCOUT DR #1",,,"FORT MYERS",FL,33907,46,239-362-0574,7,13,SEA4606820,20,20,12/01/2016,06/22/2016,57,"Risk Level 1",
200,2010,"ALONZO EMMA L",NOST,,,"3350 BAHIA VISTA ST",,,SARASOTA,FL,34239,68,941.373.1878,"VILLAGE PIZZAS BY EMMA",,"3350 BAHIA VISTA ST",,,SARASOTA,FL,34239,68,941.373.1878,7,04,NOS6805543,20,20,12/01/2016,08/05/2015,0,"Risk Level 1",
200,2010,"TRATTORIA MARCO INC",SEAT,,,"15880 SUMMERLIN RD #308-309",,,"FORT MYERS",FL,33908,46,239.298.0840,"OSTERIA CELLI",,"15880 SUMMERLIN RD #308-309",,,"FORT MYERS",FL,33908,46,239.298.0840,7,13,SEA4606713,20,20,12/01/2016,06/10/2016,66,"Risk Level 2",
200,2010,"TAMIAMI TRAIL RESTAURANT LLC",SEAT,,"JOHN C KLINGERMAN","1388 SR 487",,,BLOOMSBURG,PA,17815,739,570.784.0111,PERKINS,,"4335 TAMIAMI TRL E",,,NAPLES,FL,34112,21,239.775.8200,7,16,SEA2101301,20,20,12/01/2016,04/19/2016,185,"Risk Level 2",
200,2010,"OLDIES PUB LLC",SEAT,,"ROBIN OLDENBURG","5332 TREKELL ST",,,"NORTH PORT",FL,34287,68,941.276.9442,"OLDIES PUB",,"12500 TAMIAMI TRL STE E",,,"NORTH PORT",FL,34287,68,941.423.4931,7,03,SEA6805560,20,20,12/01/2016,05/20/2016,75,"Risk Level 2",
200,2010,"FRED'S MARKET SARASOTA LLC",SEAT,,"1BOX HOSPITALITY LLC","2124 HARDEN BLVD",,,LAKELAND,FL,33803,63,"(863) 680-1147","HERITAGE BARBEQUE CO",,"4000 CATTLEMEN RD",,,SARASOTA,FL,34233,68,863.680.1147,7,05,SEA6804222,20,20,12/01/2016,12/04/2015,150,"Risk Level 2",
200,2014,"LORI A DEAN",MFDV,,,"3324 SACRAMENTO WAY",,,NAPLES,FL,34105,21,"(239) 595-0592","JUST BEACHY BURGERS & MORE",,"3560 TAMIAMI TRL",,,NAPLES,FL,34112,21,"(239) 300-0272",7,16,MFD2150263,20,20,12/01/2016,06/30/2016,0,"Risk Level 2",
200,2010,"FLORIDA CULINARY INNOVATIONS INC",SEAT,,,"21090 CAPTAIN NELSON CT",,,ALVA,FL,33920,46,239.565.5034,"RESTORATIVES CAFE",,"20461 S TAMIAMI TRL #20",,,ESTERO,FL,33928,46,239.565.5034,7,19,SEA4606535,20,20,12/01/2016,07/01/2015,14,"Risk Level 1",
200,2010,"MICHAEL JAMES CLEVENGER",NOST,,,"12685 TOWER RD",,,"BONITA SPRINGS",FL,34135,46,"(239) 253-2178","FARMER MIKES PRODUCE INC",,"26031 MORTON AVE",,,"BONITA SPRINGS",FL,34135,46,"(239) 498-4576",7,12,NOS4606815,20,20,12/01/2016,04/21/2016,0,"Risk Level 2",
200,2010,"RADICAL RATIONS CATERING LLC",NOST,,,"6561 TAYLOR RD STE 6",,,NAPLES,FL,34109,21,239-234-9429,"RADICAL RATIONS CATERING, LLC",,"6561 TAYLOR RD STE 6",,,NAPLES,FL,34109,21,239-234-9429,7,14,NOS2103385,20,20,12/01/2016,04/22/2016,0,"Risk Level 2",
200,2010,"MCCLAIN, MCCLAIN, MCCLAIN INC",SEAT,,"RONALD G MCCAIN","PO BOX 2128",,,RIDGELAND,MS,39158,724,"(601) 914-3401","SONIC OF BRADENTON",,"6008 14TH STREET WEST",,,BRADENTON,FL,34207,51,941-752-5770,7,18,SEA5105609,20,20,12/01/2016,05/05/2016,20,"Risk Level 2",
200,2010,"ESTERO ISLAND RESTAURANTS LLC",SEAT,,"LEN LEMMER","206 WATERSIDE DR",,,"INDIAN HARBOUR BEACH",FL,32937,15,321.773.5606,"NERVOUS NELLIES",,"1131 1 ST",,,"FORT MYERS BEACH",FL,33931,46,239.463.8077,7,11,SEA4605551,20,20,12/01/2016,06/30/2016,300,"Risk Level 2",
200,2010,"BOCCA LUPO, INC",SEAT,,,"1900 TAMIAMI TRAIL",,,"PORT CHARLOTTE",FL,33948,18,941-235-1404,"BOCCA LUPO COAL FIRED PIZZA",,"4301 AIDEN LANE",,,"NORTH PORT",FL,34287,68,,7,03,SEA6805021,20,20,12/01/2016,04/16/2016,212,"Risk Level 2",
200,2010,"MARKER 8.5 LLC",SEAT,,,"191 S BAHAMA AVE",,,"MARCO ISLAND",FL,34145,21,772-408-3080,"MARKER 8.5 LLC",,"127 BAYSHORE WAY",,,GOODLAND,FL,34140,21,239-394-8818,7,16,SEA2103051,20,20,12/01/2016,04/15/2016,62,"Risk Level 2",
200,2010,"BURGER FLORIDA GROUP LLC",NOST,,"BK #21123","1938 N WOODLAWN #110",,,WICHITA,KS,67208,716,"(813) 345-4023","BURGER FLORIDA GROUP LLC",,"8201 S TAMIAMI TRL #FC-5",,,SARASOTA,FL,34238,68,,7,03,NOS6805563,20,20,12/01/2016,03/04/2016,0,"Risk Level 2",
200,2010,"BLISS RESTAURANT GROUP, LLC",SEAT,,,"8110 LAKEWOOD MAIN STREET",,,"LAKEWOOD RANCH",FL,34202,51,941-730-4095,"MACALLISTERS RESTAURANT",,"8110 LAKEWOOD MAIN STREET",,,"LAKEWOOD RANCH",FL,34202,51,941-359-2424,7,02,SEA5105156,20,20,12/01/2016,06/08/2016,183,"Risk Level 2",
200,2010,"ANGELO'S ITALIAN MARKET INC",SEAT,,,"850 PINEBROOK RD",,,VENICE,FL,34285,68,941.484.6864,"ANGELO'S ITALIAN MARKET",,"850 PINEBROOK RD",,,VENICE,FL,34285,68,941.484.6864,7,03,SEA6805570,20,20,12/01/2016,04/06/2016,82,"Risk Level 2",
200,2010,"6703 REALTY LLC",SEAT,,,"6703 14TH ST W",,,BRADENTON,FL,34207,51,"(941) 587-0757","BELLA CAFÉ AMALFI",,"6703 14TH ST W",,,BRADENTON,FL,34207,51,"(941) 345-4932",7,18,SEA5105669,20,20,12/01/2016,06/20/2016,77,"Risk Level 2",
200,2010,"PINO'S PRIMI PIATTI INC",SEAT,,"GIUSEPPE & KIMBERLY LUONGO","4418 74 AVE E",,,SARASOTA,FL,34243,68,941.355.3350,PINO'S,,"3800 S TAMIAMI TRL #9",,,SARASOTA,FL,34239,68,941.355.3350,7,04,SEA6804245,20,20,12/01/2016,06/30/2016,100,"Risk Level 2",
200,2010,"EJ RELAX TAKEOUT RESTAURANT",SEAT,,,"1886 40 TER SW",,,NAPLES,FL,34116,21,239-227-0634,"EJ RELAX TAKEOUT RESTAURANT",,"1886 40 TER SW",,,NAPLES,FL,34116,21,239-227-0634,7,14,SEA2102798,20,20,12/01/2016,06/28/2016,10,"Risk Level 2",
200,2010,"LE BISTROT LLC",SEAT,,"FRENCH TABLE","103 GULF DR STE A",,,"BRADENTON BEACH",FL,34217,51,941.779.1930,"FRENCH TABLE",,"103 GULF DR STE A",,,"BRADENTON BEACH",FL,34217,51,941.779.1930,7,01,SEA5101799,20,20,12/01/2016,06/30/2016,54,"Risk Level 2",
200,2010,"LEONARDO ENTERPRISE INC",SEAT,,"MICHAEL LEONARDO","2851 GRACE LN",,,SEBRING,FL,33875,38,,SUBWAY,,"6126 US HWY 98",,,SEBRING,FL,33875,38,,7,06,SEA3801008,20,20,12/01/2016,08/11/2015,49,"Risk Level 1",
200,2010,"WYNNS HEALTHY OASIS LLC",SEAT,,,"141 TAMIAMI TRL",,,NAPLES,FL,34102,21,"(239) 261-7157","WYNNS HEALTHY OASIS",,"5450 YMCA RD",,,NAPLES,FL,34109,21,239.963.3780,7,14,SEA2103392,20,20,12/01/2016,05/24/2016,58,"Risk Level 2",
200,2010,"FRIENDLY & AMIGO RESTAURANT INC",SEAT,,"FRIENDLY & AMIGO RESTAURANT","12275 COLLIER BLVD #3",,,NAPLES,FL,34116,21,239.231.4349,"FRIENDLY & AMIGO RESTAURANT",,"12275 COLLIER BLVD #3",,,NAPLES,FL,34116,21,239-231-4349,7,14,SEA2101273,20,20,12/01/2016,06/21/2016,35,"Risk Level 2",
200,2010,"VINAYAK 23812 LLC",SEAT,,,"21818  RAINBOW LAKE CT",,,ESTERO,FL,33928,46,239.298.6846,"SUBWAY #23812",,"24830 S TAMIAMI TRL #1600",,,"BONITA SPRINGS",FL,34134,46,239.298.6846,7,19,SEA4606442,20,20,12/01/2016,07/31/2015,38,"Risk Level 1",
200,2010,"241 NORTH INC",SEAT,,,"1767 HUMMINGBIRD CT",,,"MARCO ISLAND",FL,34145,21,239.393.4960,"LA TAVOLA",,"960 WINTERBERRY DR",,,"MARCO ISLAND",FL,34145,21,239.393.4960,7,16,SEA2102863,20,20,12/01/2016,05/26/2016,172,"Risk Level 2",
200,2010,"S & S MCLAIN INC",SEAT,,,"2126 OAK BEACH BLVD",,,SEBRING,FL,33875,38,"(863) 381-8073","SIRIANNO'S SOUP AND SANDWICH SHOP",,"115 W CENTER AVE",,,SEBRING,FL,33875,38,"(863) 381-8073",7,06,SEA3801137,20,20,12/01/2016,04/20/2016,18,"Risk Level 2",
200,2010,"MI PUEBLO TAQUERIA MEXICAN GRILL LLC",SEAT,,"MI PUEBLO TAQUERIA","1100 S PARROTT AVE",,,OKEECHOBEE,FL,34974,57,"(772) 342-4314","MI PUEBLO TAQUERIA MEXICAN GRILL LLC",,"1100 S PARROTT AVE",,,OKEECHOBEE,FL,34974,57,"(772) 342-4314",7,20,SEA5700717,20,20,12/01/2016,05/02/2016,80,"Risk Level 2",
200,2010,"ROBERT S PASCUZZI",SEAT,,,"5765 LAUDER ST",,,"FORT MYERS BEACH",FL,33931,46,239-898-9225,"BRISKET BROTHERS BBQ SMOKEHOUSE",,"8595 COLLEGE PKWY #130",,,"FORT MYERS",FL,33919,46,239-898-9225,7,09,SEA4604650,20,20,12/01/2016,05/02/2016,10,"Risk Level 2",
200,2013,"GABRICK MARK R",CATR,,,"2320 TEAL AVE",,,SARASOTA,FL,34232,68,941.323.1942,"BRICKS BBQ",,"39 S BENEVA RD",,,SARASOTA,FL,34232,68,,7,05,CAT6804747,20,20,12/01/2016,01/30/2016,0,"Risk Level 2",
200,2014,"LIPSCOMB HELEN M",MFDV,,"Helen M Lipscomb","20025 NW 276TH ST",,,OKEECHOBEE,FL,34972,57,5612625112,"MOMMA POGE'S HOT DOG BOAT",,"22302 NW 176TH AVE",,,OKEECHOBEE,FL,34972,57,8637639933,7,20,MFD5750068,20,20,12/01/2016,07/30/2015,0,"Risk Level 1",
200,2010,"HOWARD'S L & G INC",SEAT,,"LOIS MARY KOUZIS","1400 AQUA VIEW LN",,,ENGLEWOOD,FL,34223,68,941.356.7081,"LANDY'S RESTAURANT",,"1400 AQUA VIEW LN",,,ENGLEWOOD,FL,34223,68,941.356.7081,7,07,SEA6805556,20,20,12/01/2016,01/20/2016,210,"Risk Level 2",
200,2010,"BRITISH BOB LLC",SEAT,,"ROBERT KIRSHER","5295 BOX TURTLE CIR",,,SARASOTA,FL,34232,68,941.350.1094,"WHITE HORSE PUB",,"6240 N LOCKWOOD RIDGE RD",,,SARASOTA,FL,34243,68,941.350.1094,7,18,SEA6803418,20,20,12/01/2016,05/09/2016,139,"Risk Level 2",
200,2010,"MANGO'S CUBAN CAFE'OF SEBRING INC",NOST,,,"1568 LAKE VIEW DR",,,SEBRING,FL,33870,38,863.385.0794,"MANGO'S CUBAN CAFE",,"1568 LAKE VIEW DR",,,SEBRING,FL,33870,38,8633850794,7,06,NOS3801118,20,20,12/01/2016,04/19/2016,0,"Risk Level 2",
200,2010,"MRG PIZZA - N CENTRAL FLORIDA LLC",SEAT,,"THOMAS KOHLER","10000 SHELBYVILLE ROAD","SUITE 100",,LOUISVILLE,KY,40223,717,"(502) 245-6623","BLAZE PIZZA",,"215 N CATTLEMAN RD UNIT 60",,,SARASOTA,FL,34243,68,941.355.8400,7,18,SEA6805554,20,20,12/01/2016,04/19/2016,127,"Risk Level 1",
200,2010,"NWNG GOLF LLC",SEAT,,"ADDISON LAW FIRM ATTN TANIS KNELSEN","5400 LBJ FREEWAY STE 1325",,,DALLAS,TX,75240,744,972.341.8142,"NAPLES GRANDE GOLF CLUB",,"7335 PREMIER DRIVE",,,NAPLES,FL,34105,21,,7,15,SEA2103379,20,20,12/01/2016,05/19/2016,159,"Risk Level 2",
200,2010,"4D SARA LLC",SEAT,,,"140 TOWN CENTER, SUITE 175",,,SARASOTA,FL,34243,68,,"4D GELATERIA",,"140 UNIVERSITY TOWN CENTER","STE #175",,SARASOTA,FL,34243,68,305.538.5755,7,18,SEA6805568,20,20,12/01/2016,10/30/2015,6,"Risk Level 1",
200,2010,"NFII/CI FORT MYERS GULF CENTER OP CO LLC",SEAT,,,"10050 GULF CENTER DR",,,"FORT MYERS",FL,33913,46,239.332.4747,"COURTYARD BY MARRIOTT",,"10050 GULF CENTER DR",,,"FORT MYERS",FL,33913,46,239.332.4747,7,17,SEA4605886,20,20,12/01/2016,11/19/2015,60,"Risk Level 2",
200,2010,"CORKSCREW SHORES MASTERS ASSOCIATION INC",SEAT,,,"4945 ROYAL GULF CIR",,,"FORT MYERS",FL,33966,46,"(239) 850-9451","CORKSCREW SHORES MASTERS CAPTAINS CLUB",,"14690-14700 CORKSCREW WOOD PKWY",,,ESTERO,FL,33928,46,"(239) 850-9451",7,19,SEA4606899,20,20,12/01/2016,05/17/2016,172,"Risk Level 2",
200,2010,"CARIBBEAN FLAIR INTERNATIONAL GRILL LLC",SEAT,,,"2301 ESTERO BLVD",,,"FORT MYERS BEACH",FL,33931,46,941.929.8829,"CARIBBEAN FLAIR INTERNATIONAL GRILL",,"2301 ESTERO BLVD",,,"FORT MYERS BEACH",FL,33931,46,941.929.8829,7,11,SEA4606537,20,20,12/01/2016,01/15/2016,70,"Risk Level 2",
200,2010,"SLOAN STREET INC",SEAT,,"TONY FRICANO","2117 SIESTA DR",,,SARASOTA,FL,34239,68,941.266.0086,"TONY'S CHICAGO BEEF COMPANY NORTH SIDE",,"2117 SIESTA DR",,,SARASOTA,FL,34239,68,941.266.0086,7,04,SEA6804604,20,20,12/01/2016,01/05/2016,40,"Risk Level 2",
200,2010,"FV FIVE LLC",SEAT,,"Matthew C Heiderman","4255 9TH STREET N",,,NAPLES,FL,34103,21,410.430.5379,"FELIPE'S MEXICAN TAQUERIA",,"4255 9 ST N",,,NAPLES,FL,34103,21,239-302-1444,7,15,SEA2103380,20,20,12/01/2016,06/17/2016,156,"Risk Level 2",
200,2010,"EQUITY PURCHASES LLC",SEAT,,,"102 RIVIERA DUNES WAY",,,PALMETTO,FL,34221,51,,"BLU MANGROVE GRILL",,"102 RIVIERA DUNES WAY",,,PALMETTO,FL,34221,51,,7,02,SEA5105044,20,20,12/01/2016,06/29/2016,249,"Risk Level 2",
200,2010,"DMD FLORIDA RESTAURANT GROUP F LLC",SEAT,,,"2149 N COMMERCE PKWY",,,WESTON,FL,33326,16,954.727.9800,"TWIN PEAKS RESTAURANT",,"16411 CORPORATE COMMERCE WAY",,,"FORT MYERS",FL,33913,46,239.437.6599,7,17,SEA4606813,20,20,12/01/2016,06/30/2016,312,"Risk Level 2",
200,2010,"CARRABBA'S ITALIAN GRILL LLC",SEAT,,"5TH FLOOR - ATTN: LICENSES","2202 N WEST SHORE BLVD",,,TAMPA,FL,33607,39,407-399-4630,"CARRABBA'S ITALIAN GRILL",,"1751 S TAMIAMI TRAIL",,,VENICE,FL,34293,68,941-492-4390,7,03,SEA6805557,20,20,12/01/2016,02/15/2016,239,"Risk Level 2",
200,2014,"LUCKY PAN LLC",MFDV,,,"606 44 ST W",,,BRADENTON,FL,34209,51,"(941) 447-7069","LUCKY PAN",,"606 44 ST W",,,BRADENTON,FL,34209,51,"(941) 447-7069",7,01,MFD5150450,45,20,12/01/2015,06/30/2016,0,"Risk Level 1",
200,2014,"LUCIO MORALES",MFDV,,,"1059 MOHAWK AVE",,,LABELLE,FL,33935,36,"(863) 234-7670","LUCIO MORALES",,"1059 MOHAWK AVE",,,LABELLE,FL,33935,36,"(863) 234-7670",7,17,MFD3650048,20,20,12/01/2016,06/14/2016,0,"Risk Level 1",
200,2014,"SMITH RANDY",MFDV,,,"3165 GUAVA ST",,,"FORT MYERS",FL,33916,46,,"NELL'S KITCHEN",,"3165 GUAVA ST",,,"FORT MYERS",FL,33916,46,"(239) 245-3696",7,09,MFD4650780,20,20,12/01/2016,06/30/2016,0,"Risk Level 2",
