200,2010,"INDIAN PASS SEAFOOD COMPANY INC",SEAT,,,"8391 HWY C30A",,,"PORT SAINT JOE",FL,32456,33,850-227-4849,"INDIAN PASS RAW BAR",,"8391 HWY C30A",,,"PORT SAINT JOE",FL,32456,33,850-227-1670,6,16,SEA3300756,20,20,06/01/2017,06/10/2016,55,"Risk Level 2",
200,2010,"EPPERLY LARRY & JOAN",NOST,,,"7101 COASTAL PALMS BLVD",,,"PANAMA CITY",FL,32408,13,706.566.4305,"BRUSTER'S ICE CREAM",,"7101 COASTAL PALMS BLVD",,,"PANAMA CITY",FL,32408,13,850-249-2544,6,08,NOS1305235,45,20,06/01/2016,02/17/2016,0,"Risk Level 1",
200,2010,"WARRINER DAVID",SEAT,,,"3951 E HWY 98",,,"PORT SAINT JOE",FL,32456,33,850-227-1111,"MAINSTAY SUITES (FL 799)",,"3951 E HWY 98",,,"PORT SAINT JOE",FL,32456,33,850-229-6246,6,16,SEA3300757,20,20,06/01/2017,03/15/2016,22,"Risk Level 1",
200,2010,"GREAT SOUTHERN CAFE LLC",SEAT,,,"PO BOX 4899",,,"SANTA ROSA BEACH",FL,32459,76,850-231-7327,"GREAT SOUTHERN CAFE",,"83 CENTRAL SQUARE",,,"SANTA ROSA BEACH",FL,32459,76,850-231-7327,6,06,SEA7601084,20,20,06/01/2017,06/08/2016,196,"Risk Level 2",
200,2010,"HUNT RANDY E",SEAT,,,"1150 BECK AVE",,,"PANAMA CITY",FL,32401,13,850-763-9645,"HUNTS OYSTER BAR & SEAFOOD RESTAURANT",,"1150 BECK AVE",,,"PANAMA CITY",FL,32401,13,850-763-9645,6,08,SEA1305233,20,20,06/01/2017,06/30/2016,49,"Risk Level 2",
200,2010,"SHRI PARASNATH LLC",SEAT,,,"1013 E 23RD STREET",,,"PANAMA CITY",FL,32405,13,,"QUALITY INN",,"1013 E 23RD STREET",,,"PANAMA CITY",FL,32405,13,850.769.6969,6,08,SEA1305251,20,20,06/01/2017,03/28/2016,40,"Risk Level 1",
200,2010,"ORASA INC",SEAT,,,"137 SE EGLIN PKWY",,,"FORT WALTON BEACH",FL,32548,56,850-244-0000,"TWO TREES AT FT WALTON BEACH GOLF COURSE",,"1955 LEWIS TURNER BLVD",,,"FORT WALTON BEACH",FL,32547,56,850-833-9665,6,05,SEA5603500,20,20,06/01/2017,05/16/2016,220,"Risk Level 2",
200,2014,"WALDON IMANDA C",HTDG,,,"8175 COUEY RD",,,MILTON,FL,32583,67,662-397-6292,WATER-YER-NEEDS,,"6876 QUINN ST",,,MILTON,FL,32570,67,850-686-1818,6,12,HTD6750045,45,20,06/01/2016,06/30/2016,0,"Risk Level 1",
200,2010,"TAN S ASIAN INC",SEAT,,,"2743 NE CAPITAL CIRCLE   UNIT 110",,,TALLAHASSEE,FL,32308,47,,"TAN'S ASIAN CAFE",,"2743 NE CAPITAL CIRCLE   UNIT 110",,,TALLAHASSEE,FL,32308,47,850-523-4282,6,13,SEA4702772,20,20,06/01/2017,01/20/2016,153,"Risk Level 2",
200,2010,"SABOR A MEXICO FWB INC",SEAT,,,"13 SE EGLIN PKWY",,,"FORT WALTON BEACH",FL,32548,56,850-243-3331,"SABOR A MEXICO",,"13 SE EGLIN PKWY",,,"FORT WALTON BEACH",FL,32548,56,850-243-3331,6,14,SEA5601748,20,20,06/01/2017,06/08/2016,75,"Risk Level 2",
200,2010,"JACKIN INC",SEAT,,,"P. O. BOX 157",,,MADISON,FL,32341,50,850-973-2277,"BURGER KING 27",,"2144 S BYRON BUTLER PKWY",,,PERRY,FL,32347,72,850-584-8700,6,01,SEA7200191,20,20,06/01/2017,04/29/2016,87,"Risk Level 1",
200,2010,"BTC HOLDINGS LLC",SEAT,,,"913 REMINGTON AVE",,,THOMASVILLE,GA,31792,,850.766.6262,"MELLOW MUSHROOM",,"1641 WEST PENSACOLA",,,TALLAHASSEE,FL,32304,47,850.575.0050,6,13,SEA4703234,20,20,06/01/2017,02/18/2016,199,"Risk Level 1",
200,2010,"JIANG MIN",NOST,,,"450 RACETRACK RD   UNIT F",,,"FORT WALTON BEACH",FL,32547,56,646-546-4335,"HUNAN EXPRESS",,"450 RACETRACK RD   UNIT F",,,"FORT WALTON BEACH",FL,32547,56,850-862-5777,6,05,NOS5603670,45,18,06/01/2016,06/30/2016,0,"Risk Level 2",
200,2010,"SVEA INVESTMENTS LLC",SEAT,,,"512 EGLIN PKWY",,,"FT WALTON BEACH",FL,32547,56,850-863-3092,"MOTHER EARTH'S CAFE",,"512 EGLIN PKWY",,,"FT WALTON BEACH",FL,32547,56,850-863-3092,6,05,SEA5603051,20,20,06/01/2017,06/22/2016,85,"Risk Level 2",
200,2010,"G &G EAT IN & TAKE OUT RESTAURANT INC",SEAT,,,"2039 W PENSACOLA ST",,,TALLAHASSEE,FL,32304,47,754-245-0956,"G & G CARRIBBEAN & AMERICAN RESTAURANT",,"2039 W PENSACOLA ST",,,TALLAHASSEE,FL,32304,47,850-284-9051,6,13,SEA4703061,20,20,06/01/2017,12/02/2015,10,"Risk Level 2",
200,2010,"KING BUFFET OF PENSACOLA LLC",SEAT,,"KING BUFFET","3 W NINE MILE ROAD STE 2",,,PENSACOLA,FL,32534,27,,"KING BUFFET",,"3 W NINE MILE RD   STE 2",,,PENSACOLA,FL,32534,27,850-479-7333,6,02,SEA2705959,20,20,06/01/2017,06/30/2016,200,"Risk Level 2",
200,2010,"EDGEWATER BEACH RESORT MANAGEMENT",SEAT,,"EDGEWATER BEACH RESORT LLC/ACCTS PAYABLE","11212 FRONT BEACH RD",,,"PANAMA CITY BEACH",FL,32407,13,,"PARADISE PIZZA",,"11212 FRONT BEACH RD",,,"PANAMA CITY BEACH",FL,32407,13,850-235-4044,6,07,SEA1305240,20,20,06/01/2017,09/17/2015,7,"Risk Level 1",
200,2010,"CAPTAIN D'S LLC",SEAT,,"TAX DEPARTMENT","624 GRASSMERE PARK DR STE 30",,,NASHVILLE,TN,37211,743,615-231-2822,"CAPTAIN D'S 3780",,"225 W 23 ST",,,"PANAMA CITY",FL,32405-4537,13,850-784-0322,6,08,SEA1302572,20,20,06/01/2017,05/05/2016,78,"Risk Level 2",
200,2010,"CAPTAIN D'S LLC",SEAT,,"TAX DEPARTMENT","624 GRASSMERE PARK DR STE 30",,,NASHVILLE,TN,37211,743,615-231-2822,"CAPTAIN D'S 3778",,"242 S TYNDALL PKWY",,,"PANAMA CITY",FL,32404,13,850-769-5627,6,16,SEA1301190,20,20,06/01/2017,05/12/2016,64,"Risk Level 1",
200,2010,"CAPTAIN D'S LLC",SEAT,,"TAX DEPARTMENT","624 GRASSMERE PARK DR STE 30",,,NASHVILLE,TN,37211,743,615-231-2822,"CAPTAIN D'S 3779",,"4253 W LAFAYETTE ST",,,MARIANNA,FL,32446-8235,42,,6,09,SEA4200194,20,20,06/01/2017,04/21/2016,92,"Risk Level 2",
200,2010,"WILLIAMS DALLAS",SEAT,,,"2410 LAKEFAIR DR",,,TALLAHASSEE,FL,32317,47,,"MARBLE SLAB CREAMERY",,"1400 VILLAGE SQUARE BLVD #32",,,TALLAHASSEE,FL,32312,47,850-907-9338,6,01,SEA4703231,20,20,06/01/2017,11/25/2015,10,"Risk Level 1",
200,2010,"RICK'S CRAB TRAP INC",NOST,,,"36 SILVA DRIVE NW",,,"FT WALTON",FL,32548,56,850-259-4251,"RICK'S SAND TRAP",,"775 GULFSHORE DR   UNIT A",,,DESTIN,FL,32541,56,,6,05,NOS5601722,20,20,06/01/2017,07/16/2015,0,"Risk Level 1",
200,2010,"EDGEWATER BEACH RESORT",SEAT,,"EDGEWATER BCH RESORT LLC/ACCTS PAYABLE","11212 FRONT BEACH RD",,,"PANAMA CITY BEACH",FL,32407,13,,"EDGIES CORNER MARKET",,"11212 FRONT BEACH RD",,,"PANAMA CITY BEACH",FL,32407,13,850-258-8087,6,07,SEA1305243,20,20,06/01/2017,09/17/2015,30,"Risk Level 1",
200,2010,"CLUB COUNTRY OF FWB INC",SEAT,,,"113 SE EGLIN PKWY",,,"FORT WALTON BEACH",FL,32548,56,,BLOCK,,"113 SE EGLIN PKWY",,,"FT WALTON BEACH",FL,32548,56,850-301-9393,6,14,SEA5603389,20,20,06/01/2017,12/17/2015,75,"Risk Level 1",
200,2010,"HIATT MISTY",SEAT,,,"3186 GATEWAY LANE",,,CANTONMENT,FL,32533,27,850.479.1122,"TRIPLE PLAY LLC",,"3186 GATEWAY LANE",,,CANTONMENT,FL,32533,27,850-479-1122,6,02,SEA2705967,20,20,06/01/2017,12/29/2015,30,"Risk Level 1",
200,2010,"DAVID COSTA ENTERPRISES",SEAT,,"DAVID COSTA ENTERPRISES INC","4300 LEGENDARY DR STE 220",,,DESTIN,FL,32541,56,850.897.3169,"MCDONALDS IN WAL MART 1362",,"15017 EMERALD COAST PARKWAY",,,DESTIN,FL,32541,56,850.897.3169,6,05,SEA5603671,20,20,06/01/2017,06/30/2016,36,"Risk Level 1",
200,2010,"DAN-D-DONUTS & DELI INC",NOST,,,"1147 HARRISON AVE",,,"PANAMA CITY",FL,32401,13,850-785-1771,"DAN-D-DONUTS & DELI",,"1147 HARRISON AVE",,,"PANAMA CITY",FL,32401,13,850-785-1771,6,16,NOS1303998,20,20,06/01/2017,05/05/2016,0,"Risk Level 2",
200,2014,"DRAYTON PATRICIA",MFDV,,,"3267 HWY 90",,,MARIANNA,FL,32446,42,850.352.2608,"J AND P FOODS",,"3267 HWY 90",,,MARIANNA,FL,32446,42,850.352.2608,6,09,MFD4250033,20,20,06/01/2017,06/30/2016,0,"Risk Level 1",
200,2010,"MALAK PIZZA INC",SEAT,,,"5443 BURRIS CT",,,TALLAHASSEE,FL,32317,47,850-402-9401,"HUNGRY HOWIES #286",,"1117 W JEFFERSON ST",,,QUINCY,FL,32351,30,850-627-3000,6,01,SEA3000264,20,20,06/01/2017,05/06/2016,46,"Risk Level 1",
200,2010,"BV 17167 SPG LLC",SEAT,,"Linda Webster","PO Box 2704",,,"FT. WALTON BEACH",FL,32549,56,850-391-5589,SUBWAY,,"6753 THOMASVILLE RD",,,TALLAHASSEE,FL,32312,47,850-893-7007,6,01,SEA4702530,45,20,06/01/2016,11/24/2015,30,"Risk Level 1",
200,2010,"MS 1170 SPG LLC",SEAT,,"Linda Webser","PO Box 2704",,,"FT WALTON BEACH",FL,32549,56,850-391-5589,SUBWAY,,"1415 TIMBERLANE RD",,,TALLAHASSEE,FL,32312,47,850-893-7007,6,01,SEA4702255,45,20,06/01/2016,07/24/2015,32,"Risk Level 1",
200,2010,"TELLEFSEN CARRIE ANN",SEAT,,,"880 S WAUKEENAH ST",,,MONTICELLO,FL,32344,43,850.544.2427,"CARRIE ANN AND COMPANY INC",,"925 E WASHINGTON ST",,,MONTICELLO,FL,32344,43,850-997-3043,6,01,SEA4300163,20,20,06/01/2017,04/13/2016,80,"Risk Level 2",
200,2010,"GULF BREEZE PIZZA LLC",SEAT,,,"1326 E LUMSDEN RD",,,BRANDON,FL,33511,39,813-684-0622,"HUNGRY HOWIE'S PIZZA & SUBS #0262",,"3096 GULF BREEZE PKWY",,,"GULF BREEZE",FL,32563,67,850-934-6787,6,12,SEA6701430,20,20,06/01/2017,10/15/2015,16,"Risk Level 1",
200,2010,"RESORT QUEST NORTHWEST FLORIDA LLC",SEAT,,,"9011 HWY 98",,,DESTIN,FL,32550,76,,"BLUE DUNES GRILLE",,"9011 HWY 98",,,DESTIN,FL,32550,76,850-267-9230,6,06,SEA7601701,20,20,06/01/2017,06/30/2016,119,"Risk Level 2",
200,2010,"RESORT QUEST NORTHWEST FLORIDA LLC",SEAT,,,"546 MARY ESTHER BLVD   STE 3",,,"FORT WALTON BEACH",FL,32548,56,850-301-3453,"TOPS'L BEACH AND RACQUEST CLUB",,"9011 E HWY 98",,,DESTIN,FL,32550,76,,6,06,SEA7600602,20,20,06/01/2017,06/30/2016,180,"Risk Level 2",
200,2010,"PEARSON SAM J IV",SEAT,,,"400 WEST GREGORY STREET",,,PENSACOLA,FL,32502,27,850-458-8988,PROBOKNOWS,,"400 W GREGORY ST",,,PENSACOLA,FL,32502,27,850-458-8988,6,12,SEA2705973,20,20,06/01/2017,11/19/2015,164,"Risk Level 1",
200,2010,"RED ELEPHANT LLC",SEAT,,,"12302 MARBLEHEAD DR",,,TAMPA,FL,33626,39,850-668-3196,"RED ELEPHANT PIZZA AND GRILL",,"1872 THOMASVILLE RD UNIT A",,,TALLAHASSEE,FL,32303,47,850-222-7492,6,10,SEA4703240,20,20,06/01/2017,06/09/2016,180,"Risk Level 2",
200,2010,"NPC INTERNATIONAL INC",NOST,,,"720 W 120 ST",,,PITTSBURG,KS,66762,716,620.231.3390,"PIZZA HUT #2240",,"744 HWY 29 N",,,CANTONMENT,FL,32534,27,850-968-9566,6,02,NOS2705969,20,20,06/01/2017,01/20/2016,0,"Risk Level 1",
200,2010,"EVANS RICHIE",SEAT,,,"PO BOX 591",,,HAVANA,FL,32333,30,,"RICHIES CAFE",,"8007 N FLORIDA GEORGIA HWY",,,HAVANA,FL,32333,30,850.539.6432,6,13,SEA3000346,20,20,06/01/2017,01/29/2016,56,"Risk Level 2",
200,2010,"FREEPORT PIZZA LLC",SEAT,,"HUNGRY HOWIES PIZZA","1326 E LUMSDEN RD",,,BRANDON,FL,33511,39,813.684.0622,"HUNGRY HOWIES # 0123",,"16019 HWY 331 SOUTH UNIT #8",,,FREEPORT,FL,32439,76,850.835.1355,6,14,SEA7601970,20,20,06/01/2017,11/04/2015,16,"Risk Level 1",
200,2010,"HOLIDAY INN SSU LODGING LLC",SEAT,,"BOB KUMAR","7813 N DAVIS HWY",,,PENSACOLA,FL,32514,27,850.221.2317,"KEMS RESTAURANT & LOUNGE",,"7813 N DAVIS HWY",,,PENSACOLA,FL,32514,27,850-472-1400,6,03,SEA2705977,20,20,06/01/2017,03/21/2016,60,"Risk Level 2",
200,2010,"KF 35623 SPG LLC",SEAT,,"Linda Webster","PO BOX 2704",,,"FT WALTON BEACH",FL,32549,56,850-391-5589,SUBWAY,,"2910 KERRY FOREST PKWY   UNIT A6",,,TALLAHASSEE,FL,32309,47,850-893-7007,6,01,SEA4703173,45,20,06/01/2016,09/16/2015,34,"Risk Level 1",
200,2010,"CIFTCI MICHELE",SEAT,,,"400 QUIETWATER BCH RD   UNIT 4",,,"PENSACOLA BEACH",FL,32561,27,850-934-1223,"BOARDWALK CAFE",,"400 QUIETWATER BCH RD   UNIT 4",,,"PENSACOLA BEACH",FL,32561,27,850-934-1223,6,15,SEA2705317,45,20,06/01/2016,04/27/2016,60,"Risk Level 2",
200,2010,"SRS1 - LLC",SEAT,,,"3707 GULF BREEZE PKWY",,,"GULF BREEZE",FL,32563,67,,"SHANES RIB SHACK",,"3707 GULF BREEZE PKWY",,,"GULF BREEZE",FL,32563,67,850.934.7427,6,12,SEA6701431,45,20,06/01/2016,06/15/2016,88,"Risk Level 2",
200,2010,"WILLAURA INC",SEAT,,,"209 N MAGNOLIA DR STE# 1",,,TALLAHASSEE,FL,32301,47,850-412-9100,"TROPICAL SMOOTHIE CAFE",,"209 N MAGNOLIA DR STE 1",,,TALLAHASSEE,FL,32301,47,850-412-9100,6,11,SEA4703236,20,20,06/01/2017,04/22/2016,20,"Risk Level 2",
200,2010,"CHEN XIANG YAN",SEAT,,,"1024 N WAUKESHA ST",,,BONIFAY,FL,32425,40,850.547.9889,"HONG KONG BUFFET",,"1024 N WAUKESHA ST",,,BONIFAY,FL,32425,40,850.547.9889,6,09,SEA4000147,20,20,06/01/2017,06/30/2016,64,"Risk Level 2",
200,2010,"CHECKERS DRIVE IN RESTS INC",SEAT,,,"4300 W CYPRESS ST STE 600",,,TAMPA,FL,33607,39,813.283.7112,"CHECKERS #6295",,"3200 N PACE BLVD",,,PENSACOLA,FL,32505,27,,6,02,SEA2705026,20,20,06/01/2017,08/13/2015,25,"Risk Level 1",
200,2010,"CHECKERS DRIVE IN RESTS INC",SEAT,,,"4300 W CYPRESS ST STE 600",,,TAMPA,FL,33607,39,813-283-7112,"CHECKERS #6297",,"4200 BARRANCUS AVE",,,PENSACOLA,FL,32507,27,,6,03,SEA2705119,20,20,06/01/2017,06/30/2016,25,"Risk Level 1",
200,2010,"CHECKERS DRIVE IN RESTS INC",SEAT,,,"4300 W CYPRESS ST STE 600",,,TAMPA,FL,33607,39,813.283.7112,"CHECKERS #6298",,"5300 N DAVIS HWY",,,PENSACOLA,FL,32503,27,,6,03,SEA2705117,20,20,06/01/2017,02/29/2016,25,"Risk Level 1",
200,2010,"COSTA DAVID M",SEAT,,,"4300 LEGENDARY DR STE 220",,,DESTIN,FL,32541,56,850-897-3169,MCDONALDS,,"717 HARRISON AVE",,,"PANAMA CITY",FL,32405,13,850.897.3169,6,16,SEA1300012,20,20,06/01/2017,05/05/2016,80,"Risk Level 1",
200,2010,"SHIV SHAKTI INVESTMENTS INC",SEAT,,,"3602 W HWY 98",,,"PANAMA CITY",FL,32401,13,850-774-3425,"COMFORT INN AND SUITES",,"3602 W HWY 98",,,"PANAMA CITY",FL,32401,13,850-522-5200,6,08,SEA1305250,20,20,06/01/2017,02/19/2016,20,"Risk Level 1",
200,2010,"DESTIN SEAFOOD CLUB INC",SEAT,,,"777 SPRING LAKE DRIVE",,,DESTIN,FL,32541,56,,"DEWEY DESTIN SEAFOOD",,"9 CALHOUN AVENUE",,,DESTIN,FL,32541,56,850-837-7575,6,05,SEA5603682,20,20,06/01/2017,05/10/2016,116,"Risk Level 2",
200,2014,"ASH WILLIAM",MFDV,,,"212 SOUTH 9TH STREET",,,QUINCY,FL,32351,47,850-627-3507,"WILLIAM JERK & BBQ",,"2520 W THARPE ST",,,TALLAHASSEE,FL,32303,47,850-222-0099,6,10,MFD4750193,20,20,06/01/2017,03/25/2016,0,"Risk Level 2",
200,2010,"LDCB INC",SEAT,,,"1310 N RAILROAD AVE",,,CHIPLEY,FL,32428,77,,MCDONALDS,,"2370 US HWY 331 S",,,"DEFUNIAK SPRINGS",FL,32435,76,850.892.5226,6,06,SEA7600445,20,20,06/01/2017,06/30/2016,88,"Risk Level 1",
200,2010,"LDCB INC",SEAT,,,"1310 N RAILROAD AVE",,,CHIPLEY,FL,32428,77,850-638-5294,MCDONALDS,,"1291 MAIN ST",,,CHIPLEY,FL,32428,77,850.638.4544,6,09,SEA7700081,20,20,06/01/2017,11/06/2015,64,"Risk Level 1",
200,2010,"LDCB INC",SEAT,,,"1310 N RAILROAD AVE",,,CHIPLEY,FL,32428,77,,MCDONALDS,,"2010 WAUKESHA ST",,,BONIFAY,FL,32425,40,850.547.3334,6,09,SEA4000087,20,20,06/01/2017,12/21/2015,88,"Risk Level 1",
200,2010,"RARE HOSPITALITY MANAGEMENT LLC",SEAT,,,"PO BOX 695016",,,ORLANDO,FL,32869-5016,58,770-551-5468,"LONGHORN STEAKHOUSE OF PANAMA CITY BEACH 5295",,"15721  PANAMA CITY BEACH PKWY",,,"PANAMA CITY BEACH",FL,32413,13,,6,07,SEA1305253,20,20,06/01/2017,05/06/2016,188,"Risk Level 2",
200,2010,"HEER INC",SEAT,,,"1105-A APALACHEE PKWY",,,TALLAHASSEE,FL,32301,47,850.656.7200,"ESSENCE OF INDIA",,"1105-A APALACHEE PKWY",,,TALLAHASSEE,FL,32301,47,850.656.7200,6,11,SEA4703114,20,20,06/01/2017,04/28/2016,150,"Risk Level 2",
200,2010,"WAFFLE HOUSE INC",SEAT,,,"PO BOX 6450",,,NORCROSS,GA,30091,710,,"WAFFLE HOUSE #1775",,"298 JAMES LEE BLVD",,,CRESTVIEW,FL,32536,56,770.729.5700,6,04,SEA5603677,20,20,06/01/2017,04/07/2016,34,"Risk Level 2",
200,2010,"RUMMY'S LLC",SEAT,,"JEFF ELKINS","2887 KERRY FOREST PKWY #1",,,TALLAHASSEE,FL,32309,47,850-878-8869,"RUMMYS PIZZA",,"2887 KERRY FOREST PKWY #1",,,TALLAHASSEE,FL,32309,47,850-878-8669,6,01,SEA4703246,20,20,06/01/2017,01/20/2016,166,"Risk Level 2",
200,2010,"CHAUDHRY INC",SEAT,,,"310  MAXWELL RD, SUITE 500 ",,,ALPHARETTA,GA,30009,710,7706961746,"SUBWAY 12096",,"516 MARTIN LUTHER KING JR BLVD",,,"PANAMA CITY",FL,32401,13,850-872-0400,6,16,SEA1305249,20,20,06/01/2017,07/20/2015,41,"Risk Level 1",
200,2010,"SUMMER PLACE HOTEL ASSOC LLC",SEAT,,"SUMMERPLACE INN/GENERAL MANAGER","14047 EMERALD COAST PKWY",,,DESTIN,FL,32541,56,850-650-8003,"SUMMERPLACE INN",,"14047 EMERALD COAST PKWY",,,DESTIN,FL,32541,56,850.650.8003,6,05,SEA5603461,20,20,06/01/2017,01/20/2016,36,"Risk Level 1",
